LeNet_epoch_train,LeNet_train_loss,LeNet_train_acc,LeNet_BN_epoch_train,LeNet_BN_train_loss,LeNet_BN_train_acc,LeNet_BN2_epoch_train,LeNet_BN2_train_loss,LeNet_BN2_train_acc,LeNet_all_BN_epoch_train,LeNet_all_BN_train_loss,LeNet_all_BN_train_acc,LeNet_BN2_freeze_epoch_train,LeNet_BN2_freeze_train_loss,LeNet_BN2_freeze_train_acc,LeNet_BN_freeze_epoch_train,LeNet_BN_freeze_train_loss,LeNet_BN_freeze_train_acc
4.594882729211087,0.5234927239170212,0.8001512096774194,4.594882729211087,0.372744727626069,0.8628192204301075,4.594882729211087,0.2854487662033368,0.894489247311828,4.594882729211087,0.2901432312303973,0.8925291218637993,4.594882729211087,0.2841936228095844,0.8941252240143369,4.594882729211087,0.3726068141746692,0.8614751344086021
4.79317697228145,0.5149089427244279,0.8033434139784946,4.79317697228145,0.3686528527928936,0.8637222782258065,4.79317697228145,0.2826367869412386,0.895476310483871,4.79317697228145,0.2857919127870632,0.8933341733870968,4.79317697228145,0.2830404809085272,0.894552251344086,4.79317697228145,0.3713785116310402,0.8621261760752689
4.991471215351813,0.5082228007496045,0.8064852150537635,4.991471215351813,0.3705354886670266,0.8632728494623656,4.991471215351813,0.2828921470270362,0.8946068548387097,4.991471215351813,0.2861762237164282,0.8935819892473118,4.991471215351813,0.2819317045391247,0.8955813172043011,4.991471215351813,0.3701022103589068,0.8623991935483871
5.0,0.5086112696329753,0.80625,5.0,0.3705587735493978,0.8632166666666666,5.0,0.282847433201472,0.8945666666666666,5.0,0.2859946509202321,0.8936333333333333,5.0,0.2824546741167704,0.8952666666666667,5.0,0.3695986932675044,0.8626666666666667
5.198294243070363,0.4724177698935232,0.8215725806451613,5.198294243070363,0.3514379985550398,0.8698756720430108,5.198294243070363,0.2734571282741844,0.899361559139785,5.198294243070363,0.2776966234368662,0.8962533602150538,5.198294243070363,0.2688544390983479,0.9006216397849462,5.198294243070363,0.3617367385536111,0.8673555107526881
5.396588486140725,0.4721853539187421,0.8198504704301075,5.396588486140725,0.3543569206069874,0.8705057123655914,5.396588486140725,0.2706335579916354,0.9011676747311828,5.396588486140725,0.2694330170189821,0.8988575268817204,5.396588486140725,0.2671885319775151,0.9002016129032258,5.396588486140725,0.3562969941125121,0.8692456317204301
5.594882729211087,0.4710023189531005,0.8219366039426523,5.594882729211087,0.352906973932379,0.8707157258064516,5.594882729211087,0.2711192471205547,0.9007896505376344,5.594882729211087,0.2719191830591916,0.8981294802867383,5.594882729211087,0.2684798968895789,0.900089605734767,5.594882729211087,0.3516648161261739,0.8721718189964157
5.79317697228145,0.4701696572605,0.8225176411290323,5.79317697228145,0.3492070706461065,0.871072748655914,5.79317697228145,0.2699907289277161,0.9008736559139784,5.79317697228145,0.2730150347555516,0.8983114919354839,5.79317697228145,0.2696091572163246,0.899445564516129,5.79317697228145,0.3445238586795586,0.873991935483871
5.991471215351813,0.4652857306823935,0.8244287634408602,5.991471215351813,0.3455248979791518,0.872328629032258,5.991471215351813,0.2672851436400926,0.9010584677419354,5.991471215351813,0.2726959424153451,0.8986727150537634,5.991471215351813,0.266719987331539,0.9008400537634408,5.991471215351813,0.345344316574835,0.8729166666666667
6.0,0.4653584283351898,0.8243,6.0,0.3450803527434667,0.8724666666666666,6.0,0.2670204197088877,0.90115,6.0,0.2727163031578064,0.8986666666666666,6.0,0.2668508137702942,0.9008,6.0,0.3451399749040603,0.8728833333333333
6.198294243070363,0.4438385277666071,0.8350974462365591,6.198294243070363,0.3249790803078682,0.8803763440860215,6.198294243070363,0.2553071754594003,0.9035618279569892,6.198294243070363,0.2548214105829116,0.9046538978494624,6.198294243070363,0.2493537114832991,0.9085181451612904,6.198294243070363,0.337000251937938,0.873991935483871
6.396588486140725,0.4439981177609454,0.8345934139784946,6.396588486140725,0.3225096354401239,0.8807123655913979,6.396588486140725,0.2522879276544817,0.906123991935484,6.396588486140725,0.2585933500880836,0.9035618279569892,6.396588486140725,0.2524700123135761,0.9075940860215054,6.396588486140725,0.3392211947069373,0.8726058467741935
6.594882729211087,0.4389998246264714,0.8357414874551972,6.594882729211087,0.3250166273352066,0.879144265232975,6.594882729211087,0.2539593196043404,0.9050179211469536,6.594882729211087,0.2597743501906754,0.903589829749104,6.594882729211087,0.2559411262419061,0.905969982078853,6.594882729211087,0.3356130974480755,0.875280017921147
6.79317697228145,0.4374627844300321,0.8357694892473119,6.79317697228145,0.3247447639543523,0.8790322580645161,6.79317697228145,0.2526912108384153,0.9057459677419356,6.79317697228145,0.2606686964951535,0.9037298387096774,6.79317697228145,0.2551821685766661,0.9056829637096774,6.79317697228145,0.3299306068289023,0.8776461693548387
6.991471215351813,0.4379143440595237,0.8360383064516129,6.991471215351813,0.3218994230352422,0.8809307795698925,6.991471215351813,0.2529932837652904,0.9052755376344086,6.991471215351813,0.2602281295163657,0.9035450268817204,6.991471215351813,0.2546571987610991,0.905796370967742,6.991471215351813,0.327654759153243,0.8783266129032258
7.0,0.4382975368658701,0.8358333333333333,7.0,0.3219764342149098,0.8809,7.0,0.2530887551625569,0.9053166666666668,7.0,0.2600170160611471,0.90365,7.0,0.2545476181825002,0.90575,7.0,0.3273521966298421,0.87835
7.198294243070363,0.4200996887940232,0.8407258064516129,7.198294243070363,0.3145494831185187,0.8862567204301075,7.198294243070363,0.2419147834342013,0.910282258064516,7.198294243070363,0.2317546533961449,0.91591061827957,7.198294243070363,0.2466360155933646,0.906418010752688,7.198294243070363,0.3186302326058828,0.8823924731182796
7.396588486140725,0.420614683580014,0.8421959005376344,7.396588486140725,0.3106353231655654,0.885752688172043,7.396588486140725,0.2451946501449872,0.910030241935484,7.396588486140725,0.235925219993117,0.9135164650537636,7.396588486140725,0.2431309469124322,0.908056115591398,7.396588486140725,0.3177443096233952,0.8826444892473119
7.594882729211087,0.4172856665640321,0.8442540322580645,7.594882729211087,0.3089471558729807,0.8874327956989247,7.594882729211087,0.2443257914221842,0.9101702508960572,7.594882729211087,0.2438303764949562,0.9101422491039428,7.594882729211087,0.2430139927720938,0.908826164874552,7.594882729211087,0.3167913402814591,0.8832325268817204
7.79317697228145,0.4152475440454098,0.8454511088709677,7.79317697228145,0.3095813184095326,0.8868867607526881,7.79317697228145,0.2412844313889421,0.9106392809139784,7.79317697228145,0.2472592218708928,0.9087911626344086,7.79317697228145,0.2441595697635284,0.908203125,7.79317697228145,0.3154484301164586,0.8839675739247311
7.991471215351813,0.4142370412106155,0.8455645161290323,7.991471215351813,0.3065667870544618,0.8879200268817204,7.991471215351813,0.2403059384194753,0.911391129032258,7.991471215351813,0.2480712710689473,0.9085013440860216,7.991471215351813,0.2431471711525353,0.908719758064516,7.991471215351813,0.3135952514025473,0.8843077956989247
8.0,0.4140425436496734,0.8455166666666667,8.0,0.3068740071614583,0.8878666666666667,8.0,0.2406612697601318,0.91105,8.0,0.2481778358777364,0.9084333333333332,8.0,0.243345352713267,0.9088,8.0,0.3132955327749252,0.8843666666666666
8.198294243070363,0.4002433492932268,0.8487063172043011,8.198294243070363,0.2821422002969249,0.8942372311827957,8.198294243070363,0.2256453398575064,0.9152385752688172,8.198294243070363,0.2256291399719894,0.9154905913978496,8.198294243070363,0.2285453212517564,0.9156586021505376,8.198294243070363,0.3052877006671762,0.8878528225806451
8.396588486140725,0.4024235689511863,0.848664314516129,8.396588486140725,0.2908225468089503,0.8909610215053764,8.396588486140725,0.2295706560134247,0.9137684811827956,8.396588486140725,0.2365126734779727,0.9116683467741936,8.396588486140725,0.2273333985158192,0.9162046370967742,8.396588486140725,0.3032812807028011,0.8894489247311828
8.594882729211088,0.4018967534051574,0.8501344086021505,8.594882729211088,0.2927215544233185,0.8913810483870968,8.594882729211088,0.2320714485848249,0.9136704749103942,8.594882729211088,0.2380063118793631,0.9112063172043012,8.594882729211088,0.2264812238327491,0.9165826612903226,8.594882729211088,0.3062257518905038,0.887684811827957
8.79317697228145,0.3996033269952061,0.8513734879032258,8.79317697228145,0.2937353323464111,0.8914440524193549,8.79317697228145,0.2326908134604974,0.9135374663978496,8.79317697228145,0.2383795906739529,0.9112063172043012,8.79317697228145,0.2299182156641637,0.9153435819892471,8.79317697228145,0.3013852909207344,0.8891969086021505
8.991471215351812,0.3946225428453055,0.853494623655914,8.991471215351812,0.2936348224519401,0.8910450268817204,8.991471215351812,0.2321816311568342,0.9140793010752688,8.991471215351812,0.2383994935981689,0.9117103494623656,8.991471215351812,0.2302720619465715,0.9152049731182796,8.991471215351812,0.3012280037967108,0.8891129032258065
9.0,0.3945148940404256,0.8534833333333334,9.0,0.2935619179407756,0.8909333333333334,9.0,0.2318072660366694,0.91425,9.0,0.2386664724111557,0.9116833333333332,9.0,0.2305205066442489,0.91505,9.0,0.3012670608123143,0.88925
9.198294243070364,0.3867882874704176,0.8580309139784946,9.198294243070364,0.2894304410744739,0.8942372311827957,9.198294243070364,0.2141921540261596,0.920866935483871,9.198294243070364,0.2154655265071058,0.9212029569892471,9.198294243070364,0.2247653971275975,0.9154905913978496,9.198294243070364,0.2982280071704618,0.8863407258064516
9.396588486140724,0.3774215774510496,0.8598790322580645,9.396588486140724,0.2856799978963149,0.8951612903225806,9.396588486140724,0.2218740351738468,0.9175907258064516,9.396588486140724,0.2214081780884855,0.9173807123655914,9.396588486140724,0.2211855043887451,0.9173387096774194,9.396588486140724,0.2901698974191501,0.8920110887096774
9.594882729211088,0.3788801403349018,0.859094982078853,9.594882729211088,0.2846382796817783,0.8951892921146953,9.594882729211088,0.2222431463099295,0.9171987007168458,9.594882729211088,0.2257480987724864,0.9160506272401434,9.594882729211088,0.2218398487055173,0.9169746863799284,9.594882729211088,0.294070515421129,0.8897289426523297
9.79317697228145,0.3763984243075053,0.8597950268817204,9.79317697228145,0.2840776635153639,0.8951822916666666,9.79317697228145,0.2223755204949968,0.917002688172043,9.79317697228145,0.2265191441501981,0.9155535954301076,9.79317697228145,0.2230525699754556,0.9166456653225806,9.79317697228145,0.2910847934263368,0.8911290322580645
9.991471215351812,0.3757995851257796,0.8602150537634409,9.991471215351812,0.2839741384630562,0.8952788978494624,9.991471215351812,0.2224020897220539,0.9171538978494624,9.991471215351812,0.2295426561627336,0.913877688172043,9.991471215351812,0.2231939516721233,0.916280241935484,9.991471215351812,0.2883881934227482,0.8925235215053764
10.0,0.3759567705949148,0.8602,10.0,0.2832956714550654,0.8955666666666666,10.0,0.2224989418903986,0.9171333333333334,10.0,0.2292710131009419,0.9140166666666668,10.0,0.2232468458890915,0.9162666666666668,10.0,0.288620823264122,0.8925333333333333
10.198294243070364,0.368684767555165,0.8630712365591398,10.198294243070364,0.2700458865973257,0.8996135752688172,10.198294243070364,0.2057304324642304,0.9233030913978496,10.198294243070364,0.2185049160353599,0.919858870967742,10.198294243070364,0.2155579021701248,0.918934811827957,10.198294243070364,0.2787953213017474,0.8973454301075269
10.396588486140724,0.3716874244392559,0.8627352150537635,10.396588486140724,0.2682635285841521,0.8995715725806451,10.396588486140724,0.2109773432215055,0.9226310483870968,10.396588486140724,0.2232124318759287,0.9164146505376344,10.396588486140724,0.2115415967199751,0.9207409274193548,10.396588486140724,0.2797475660680443,0.8959593413978495
10.594882729211088,0.3695124939457917,0.8627912186379928,10.594882729211088,0.271917573386623,0.8979894713261649,10.594882729211088,0.2135487585512113,0.920950940860215,10.594882729211088,0.2221011695682361,0.9168066756272402,10.594882729211088,0.2126655605584917,0.920586917562724,10.594882729211088,0.2762971258718907,0.8963653673835126
10.79317697228145,0.3637185201289192,0.8651293682795699,10.79317697228145,0.2711831490679454,0.8990885416666666,10.79317697228145,0.2128849771995377,0.9214339717741936,10.79317697228145,0.2221030139073889,0.9165616599462364,10.79317697228145,0.2157850774425652,0.919774865591398,10.79317697228145,0.2786054344427201,0.8958753360215054
10.991471215351812,0.3633805702450455,0.8644993279569892,10.991471215351812,0.2721283077232299,0.8992607526881721,10.991471215351812,0.212133258677298,0.921421370967742,10.991471215351812,0.2207115869528503,0.917271505376344,10.991471215351812,0.2161040689676038,0.9198252688172044,10.991471215351812,0.2804198459912372,0.8951780913978494
11.0,0.3631822394529978,0.8645333333333334,11.0,0.2722739919344584,0.8992833333333333,11.0,0.2120906929175059,0.9214166666666668,11.0,0.2211141392548879,0.9171333333333334,11.0,0.2163801094690958,0.91965,11.0,0.2808092651844024,0.8951166666666667
11.198294243070364,0.3444639038975521,0.8698756720430108,11.198294243070364,0.270245053675226,0.902385752688172,11.198294243070364,0.2020762525899435,0.9243111559139784,11.198294243070364,0.1998651268020753,0.9254872311827956,11.198294243070364,0.2048398902018865,0.922799059139785,11.198294243070364,0.2664903758033629,0.9008736559139785
11.396588486140724,0.3461854722230665,0.8699176747311828,11.396588486140724,0.2679066789807171,0.9020497311827956,11.396588486140724,0.2074012019300973,0.922001008064516,11.396588486140724,0.2047319896118615,0.9230930779569892,11.396588486140724,0.1974749114885125,0.925823252688172,11.396588486140724,0.2683837805544176,0.8998655913978495
11.594882729211088,0.346527992023362,0.8705477150537635,11.594882729211088,0.2635042651633208,0.9038698476702508,11.594882729211088,0.2058169756845761,0.9229390681003584,11.594882729211088,0.2097473371520264,0.9218469982078852,11.594882729211088,0.203261329842511,0.9237791218637992,11.594882729211088,0.2679799936150991,0.8995015681003584
11.79317697228145,0.3489365664621194,0.870148689516129,11.79317697228145,0.263958076615968,0.9035408266129032,11.79317697228145,0.2062612344781237,0.922820060483871,11.79317697228145,0.2115109660412355,0.921727990591398,11.79317697228145,0.206095525594328,0.9233660954301076,11.79317697228145,0.2675125191528951,0.899424563172043
11.991471215351812,0.3508140639912697,0.8695228494623656,11.991471215351812,0.2634722912984509,0.9033770161290322,11.991471215351812,0.2062931928903826,0.922883064516129,11.991471215351812,0.2150007011428956,0.9204805107526882,11.991471215351812,0.2074626537901099,0.923067876344086,11.991471215351812,0.2707273481994547,0.8984038978494624
12.0,0.3507746065298716,0.8693166666666666,12.0,0.2636033034801483,0.9033333333333332,12.0,0.2067701300144195,0.9226833333333332,12.0,0.2149879668871561,0.92045,12.0,0.2074835335890452,0.9231166666666668,12.0,0.2709012272993724,0.8982
12.198294243070364,0.3465421598765157,0.8671875,12.198294243070364,0.2504434797071641,0.9075100806451613,12.198294243070364,0.1878843417250982,0.9285114247311828,12.198294243070364,0.2006401313088273,0.924815188172043,12.198294243070364,0.2025631416228509,0.9244791666666666,12.198294243070364,0.260628592903896,0.9026377688172043
12.396588486140724,0.3538606129186127,0.8677335349462365,12.396588486140724,0.2543768136091129,0.9055359543010753,12.396588486140724,0.190565205189169,0.927797379032258,12.396588486140724,0.2048215809608659,0.921959005376344,12.396588486140724,0.2043357913292223,0.9230930779569892,12.396588486140724,0.2654080851183784,0.9016717069892473
12.594882729211088,0.3438179408563935,0.8704357078853047,12.594882729211088,0.2540884874360535,0.90487791218638,12.594882729211088,0.1918071703084053,0.9281193996415772,12.594882729211088,0.2043800376969853,0.9228550627240144,12.594882729211088,0.1994869157832156,0.9253752240143368,12.594882729211088,0.2648407505244337,0.9017137096774194
12.79317697228145,0.3427167397032502,0.8718077956989247,12.79317697228145,0.254233957238255,0.905304939516129,12.79317697228145,0.1931920443931895,0.9274613575268816,12.79317697228145,0.2051317805564531,0.9227570564516128,12.79317697228145,0.1999476378362986,0.92567624327957,12.79317697228145,0.2645019254977664,0.9019027217741935
12.991471215351812,0.3398134014939749,0.8728158602150538,12.991471215351812,0.2565722958855732,0.9043682795698924,12.991471215351812,0.1956675695395597,0.9261592741935484,12.991471215351812,0.2059077258231819,0.9230510752688172,12.991471215351812,0.200334390324931,0.925655241935484,12.991471215351812,0.2651796120148833,0.9017977150537635
13.0,0.3404227446079254,0.8726166666666667,13.0,0.2566016156196594,0.90445,13.0,0.1957357941389083,0.9262833333333332,13.0,0.2060589523315429,0.923,13.0,0.2003105394045511,0.9255666666666666,13.0,0.2650762034018834,0.9019
13.198294243070364,0.3355031625557971,0.8784442204301075,13.198294243070364,0.2513046871910813,0.9048219086021504,13.198294243070364,0.1770536623174144,0.9351478494623656,13.198294243070364,0.1969248305565567,0.9288474462365592,13.198294243070364,0.1885570728330202,0.930695564516129,13.198294243070364,0.2619497556519765,0.9021337365591398
13.396588486140724,0.3374897179904804,0.8765961021505376,13.396588486140724,0.2549121845313298,0.9045698924731184,13.396588486140724,0.1849145895691328,0.9319976478494624,13.396588486140724,0.2001764345713841,0.9264532930107529,13.396588486140724,0.1913290066664577,0.9291834677419356,13.396588486140724,0.2626900680122837,0.90234375
13.594882729211088,0.335283500212495,0.8771281362007168,13.594882729211088,0.24995158326989,0.9069220430107529,13.594882729211088,0.1883559027239413,0.9297995071684588,13.594882729211088,0.1966662022909383,0.9268313172043012,13.594882729211088,0.191731752033302,0.9293794802867384,13.594882729211088,0.2608940366882577,0.9023297491039427
13.79317697228145,0.3337235836091862,0.8775201612903226,13.79317697228145,0.251330489573139,0.906271001344086,13.79317697228145,0.1907966298762188,0.9288264448924732,13.79317697228145,0.2002107021348771,0.925844254032258,13.79317697228145,0.1907528734775961,0.9293514784946236,13.79317697228145,0.2618780225435251,0.9021967405913979
13.991471215351812,0.3305204932087211,0.8780913978494623,13.991471215351812,0.2509628693102508,0.9064684139784946,13.991471215351812,0.1909565377619958,0.928864247311828,13.991471215351812,0.2013914696311438,0.9248991935483872,13.991471215351812,0.1915926393481992,0.9289986559139785,13.991471215351812,0.260882441106663,0.9020833333333333
14.0,0.3296746657689412,0.8784666666666666,14.0,0.2508921481927236,0.9065166666666666,14.0,0.1910431917270024,0.9288166666666666,14.0,0.2014801446755727,0.9249166666666668,14.0,0.1915610522508621,0.9290166666666668,14.0,0.260759982919693,0.9021666666666667
14.198294243070364,0.318172441374871,0.8843245967741935,14.198294243070364,0.2308886399672877,0.9174227150537636,14.198294243070364,0.1852866842221188,0.9290154569892471,14.198294243070364,0.1862160373599298,0.9328797043010753,14.198294243070364,0.1784062610678775,0.9338877688172044,14.198294243070364,0.2469599961593586,0.9054939516129032
14.396588486140724,0.3207416198747132,0.8815524193548387,14.396588486140724,0.2387412316616504,0.9127184139784946,14.396588486140724,0.184962948283521,0.9299815188172044,14.396588486140724,0.1909260834336921,0.929519489247312,14.396588486140724,0.1818804440879693,0.9327536962365592,14.396588486140724,0.2452197820348765,0.908224126344086
14.594882729211088,0.3196990287004833,0.8809923835125448,14.594882729211088,0.2425964695524998,0.9112903225806452,14.594882729211088,0.185913205894518,0.9299115143369177,14.594882729211088,0.1896537387189472,0.9292674731182796,14.594882729211088,0.1830634348975715,0.9325156810035844,14.594882729211088,0.2448390465109579,0.9082381272401434
14.79317697228145,0.3192271855008858,0.8817414314516129,14.79317697228145,0.2436814742983989,0.911080309139785,14.79317697228145,0.185057613297656,0.9305905577956988,14.79317697228145,0.1926315819984802,0.927818380376344,14.79317697228145,0.1861370953340684,0.930674563172043,14.79317697228145,0.2470124066076291,0.9079091061827957
14.991471215351812,0.3205245858238589,0.881619623655914,14.991471215351812,0.2440187295438141,0.9106854838709676,14.991471215351812,0.1863586785171621,0.9304603494623656,14.991471215351812,0.1937246395375139,0.9277889784946236,14.991471215351812,0.1860544829919774,0.9304771505376344,14.991471215351812,0.2510894914628357,0.9060819892473119
