GooLeNet_epoch_train,GooLeNet_train_loss,GooLeNet_train_acc,GooLeNetBN_epoch_train,GooLeNetBN_train_loss,GooLeNetBN_train_acc,Inception_V3_Net_epoch_train,Inception_V3_Net_train_loss,Inception_V3_Net_train_acc,Inception_V3_Net_LS_epoch_train,Inception_V3_Net_LS_train_loss,Inception_V3_Net_LS_train_acc,GoogLeNet_LS_epoch_train,GoogLeNet_LS_train_loss,GoogLeNet_LS_train_acc
13.199360341151388,0.17546626011079,0.9336564171122996,13.199360341151388,0.0282034837332041,0.9898061497326204,13.199360341151388,0.099196262607839,0.9640708556149732,13.199360341151388,,0.1064505347593582,13.199360341151388,0.6339098983269962,0.94451871657754
13.398720682302772,0.1728781579351202,0.93399064171123,13.398720682302772,0.0294641259768828,0.989513703208556,13.398720682302772,0.0983691807527513,0.9634859625668448,13.398720682302772,,0.1049883021390374,13.398720682302772,0.6378689991599098,0.9436413770053476
13.598081023454158,0.1742878860782387,0.9339627896613192,13.598081023454158,0.0298122652196665,0.9895833333333334,13.598081023454158,0.1029280707814503,0.9608121657754012,13.598081023454158,,0.1012422014260249,13.598081023454158,0.6407837969734069,0.9411486185383244
13.797441364605543,0.1763255636601206,0.9332177473262032,13.797441364605543,0.0299341954626416,0.989492814171123,13.797441364605543,0.1056895339550241,0.96054060828877,13.797441364605543,,0.1007269385026738,13.797441364605543,0.6401223308421711,0.9417404745989305
13.99680170575693,0.1773813423307184,0.9329879679144384,13.99680170575693,0.032310753171631,0.9883355614973262,13.99680170575693,0.1066954845562577,0.960043449197861,13.99680170575693,,0.1000167112299465,13.99680170575693,0.640858074241781,0.9407754010695187
14.0,0.177396082051595,0.933,14.0,0.0323148229493449,0.9883333333333332,14.0,0.1067477185000976,0.9600166666666666,14.0,,0.1,14.0,0.6409121671994528,0.9407166666666666
14.199360341151388,0.1636447562452624,0.937082219251337,14.199360341151388,0.0193800969767747,0.9934826203208555,14.199360341151388,0.0827384121457045,0.9695855614973262,14.199360341151388,,0.1026069518716577,14.199360341151388,0.6265646828049645,0.9486965240641712
14.398720682302772,0.1599572000696378,0.9390875668449198,14.398720682302772,0.020468201958898,0.9928559491978608,14.398720682302772,0.0866135881496543,0.967538435828877,14.398720682302772,,0.1037349598930481,14.398720682302772,0.629775380227655,0.9471089572192514
14.598081023454158,0.1684819545045681,0.9361073975044564,14.598081023454158,0.0223745553818184,0.992090017825312,14.598081023454158,0.0887287794861364,0.9667168003565062,14.598081023454158,,0.1020220588235294,14.598081023454158,0.6309348338428028,0.9464683600713012
14.797441364605543,0.1700369595614745,0.9356826537433156,14.797441364605543,0.0243069358121552,0.9914772727272728,14.797441364605543,0.0892012890392197,0.9662642045454546,14.797441364605543,,0.1014580548128342,14.797441364605543,0.6327538473561486,0.9456467245989305
14.99680170575693,0.1693415238975203,0.9356116310160428,14.99680170575693,0.0261181800500776,0.9907921122994652,14.99680170575693,0.0903139123787735,0.9657754010695188,14.99680170575693,,0.1000167112299465,14.99680170575693,0.6335962045638956,0.9447359625668449
15.0,0.169424274889628,0.9355166666666668,15.0,0.0262296311158997,0.9907833333333332,15.0,0.0903957888647914,0.9657333333333332,15.0,,0.1,15.0,0.6336318104426066,0.9447
15.199360341151388,0.1468596782156809,0.942346256684492,15.199360341151388,0.0192654495198157,0.9944017379679144,15.199360341151388,0.0740279350853101,0.9730113636363636,15.199360341151388,,0.0995989304812834,15.199360341151388,0.6213414133551286,0.9502005347593583
15.398720682302772,0.1515509788952967,0.9421791443850268,15.398720682302772,0.0197200301111231,0.9939839572192514,15.398720682302772,0.0759465213924805,0.9718415775401068,15.398720682302772,,0.0998495989304812,15.398720682302772,0.6223907889848087,0.9503258689839572
15.598081023454158,0.1539402311757446,0.94164995543672,15.598081023454158,0.0204841489573162,0.9933433600713012,15.598081023454158,0.0781688772170155,0.970532531194296,15.598081023454158,,0.0998774509803921,15.598081023454158,0.6246090665220577,0.9491978609625669
15.797441364605543,0.1553858802404832,0.9413018048128342,15.797441364605543,0.0237642943234301,0.9918741644385026,15.797441364605543,0.0813130182008642,0.9699197860962568,15.797441364605543,,0.0998704879679144,15.797441364605543,0.6242670934786771,0.9498245320855615
15.99680170575693,0.1589838223960151,0.9396724598930482,15.99680170575693,0.0255705266634069,0.9911597593582888,15.99680170575693,0.0838408542313877,0.9686163101604278,15.99680170575693,,0.1,15.99680170575693,0.6252477065127163,0.9488302139037433
16.0,0.1590151136696338,0.93965,16.0,0.0256531742156483,0.9911333333333332,16.0,0.0847199466432134,0.9685666666666668,16.0,,0.1,16.0,0.6252311926523845,0.9488833333333333
16.199360341151387,0.1357561963246786,0.9478609625668448,16.199360341151387,0.0201296870139761,0.9933155080213903,16.199360341151387,0.064527309203351,0.9774398395721924,16.199360341151387,,0.09725935828877,16.199360341151387,0.6106897822038375,0.9569685828877005
16.398720682302773,0.1421581590996387,0.9453125,16.398720682302773,0.0176244823014323,0.9944017379679144,16.398720682302773,0.0716140262974316,0.974682486631016,16.398720682302773,,0.0964237967914438,16.398720682302773,0.6125490018390717,0.9553810160427807
16.598081023454156,0.145759987254725,0.944073083778966,16.598081023454156,0.0189432031095257,0.9937611408199644,16.598081023454156,0.0745931847631904,0.9736241087344027,16.598081023454156,,0.0981784759358288,16.598081023454156,0.6154442390231101,0.9532642602495544
16.797441364605543,0.1472721756386127,0.9443516042780749,16.797441364605543,0.0204551072281045,0.9930021724598932,16.797441364605543,0.0768371389015891,0.972384692513369,16.797441364605543,,0.0990558155080214,16.797441364605543,0.6164694504941849,0.9530414438502673
16.99680170575693,0.1474445902468527,0.9445688502673796,16.99680170575693,0.0239616640189782,0.991577540106952,16.99680170575693,0.0776265115332715,0.9718582887700534,16.99680170575693,,0.1001336898395721,16.99680170575693,0.6166393650406822,0.9530080213903743
17.0,0.1473519025305907,0.9446166666666668,17.0,0.0239536257091909,0.9915666666666668,17.0,0.0776248514880736,0.9718666666666668,17.0,,0.1,17.0,0.6166793156941732,0.9530333333333333
17.199360341151387,0.12471772886733,0.9523729946524064,17.199360341151387,0.0244026093729423,0.9908923796791445,17.199360341151387,0.0545858637340127,0.9806985294117648,17.199360341151387,,0.1026069518716577,17.199360341151387,0.6031918092207476,0.9595588235294118
17.398720682302773,0.1310698558093312,0.9499498663101604,17.398720682302773,0.019703938756331,0.9928559491978608,17.398720682302773,0.0569010792514259,0.9796122994652406,17.398720682302773,,0.1004344919786096,17.398720682302773,0.6035781329009622,0.9606032754010695
17.598081023454156,0.135551651378632,0.9488357843137256,17.598081023454156,0.0192567413400339,0.9930648395721924,17.598081023454156,0.0600920207852434,0.9779411764705882,17.598081023454156,,0.0999331550802139,17.598081023454156,0.6057399256344147,0.9596423796791443
17.797441364605543,0.1427716000433911,0.9460853943850268,17.797441364605543,0.0195625572430186,0.99298128342246,17.797441364605543,0.062307425148668,0.9769385026737968,17.797441364605543,,0.1003718248663101,17.797441364605543,0.6073795851061051,0.9586397058823529
17.99680170575693,0.1420574367504547,0.9464739304812836,17.99680170575693,0.0209738653948166,0.9924966577540107,17.99680170575693,0.0639139988302766,0.976336898395722,17.99680170575693,,0.0999498663101604,17.99680170575693,0.6082218189927984,0.9574364973262032
18.0,0.1420709220310052,0.94645,18.0,0.0209809402841453,0.9925,18.0,0.0639124237733582,0.9763166666666668,18.0,,0.1,18.0,0.6083733126004537,0.9574
18.199360341151387,0.1205819433724338,0.9543783422459892,18.199360341151387,0.0141297950111155,0.9954879679144384,18.199360341151387,0.050901807029109,0.981701203208556,18.199360341151387,,0.0987633689839572,18.199360341151387,0.596676513154239,0.9631517379679144
18.398720682302773,0.1219761488152379,0.9541694518716578,18.398720682302773,0.0120720615521223,0.9965324197860964,18.398720682302773,0.054607353905928,0.9801554144385026,18.398720682302773,,0.0998495989304812,18.398720682302773,0.5996107554690723,0.9616477272727273
18.59808102345416,0.1283082017366261,0.9519273618538324,18.59808102345416,0.0130031918300908,0.9956829322638148,18.59808102345416,0.0561739207438812,0.9791109625668448,18.59808102345416,,0.0990975935828877,18.59808102345416,0.5998656578667448,0.961703431372549
18.797441364605543,0.1300828724297729,0.9503258689839572,18.797441364605543,0.0137257100021496,0.9955715240641712,18.797441364605543,0.0604093336779748,0.9776905080213903,18.797441364605543,,0.0996198195187165,18.797441364605543,0.6002850433721899,0.9617103943850267
18.99680170575693,0.1313287120571429,0.9498328877005348,18.99680170575693,0.0145969558056016,0.9950534759358288,18.99680170575693,0.0612636304452995,0.9773395721925132,18.99680170575693,,0.0999331550802139,18.99680170575693,0.6007997013030842,0.9610795454545454
19.0,0.1312006505966186,0.9498833333333332,19.0,0.0146839743002783,0.9950166666666668,19.0,0.0613842822569112,0.9773166666666666,19.0,,0.1,19.0,0.6008988800048828,0.9610833333333333
19.199360341151387,0.1199968442928424,0.9532085561497328,19.199360341151387,0.0138977187147792,0.9954879679144384,19.199360341151387,0.0418620212227703,0.9842078877005348,19.199360341151387,,0.0952540106951871,19.199360341151387,0.586808509686414,0.9684993315508021
19.398720682302773,0.1185015552866466,0.9537934491978608,19.398720682302773,0.0116562881340021,0.9962817513368984,19.398720682302773,0.0437049262423596,0.9835394385026738,19.398720682302773,,0.0982620320855615,19.398720682302773,0.5872211991784407,0.9688335561497327
