LeNetepoch_train,LeNettrain_loss,LeNettrain_acc,LeNet_epoch_train,LeNet_train_loss,LeNet_train_acc,AlexNet_epoch_train,AlexNet_train_loss,AlexNet_train_acc,AlexSimple_epoch_train,AlexSimple_train_loss,AlexSimple_train_acc,AlexSimple_2_epoch_train,AlexSimple_2_train_loss,AlexSimple_2_train_acc,LeNetPro_epoch_train,LeNetPro_train_loss,LeNetPro_train_acc,LeNet_0.1__epoch_train,LeNet_0.1__train_loss,LeNet_0.1__train_acc,LeNetPro_0.2_epoch_train,LeNetPro_0.2_train_loss,LeNetPro_0.2_train_acc,LeNet_0.2__epoch_train,LeNet_0.2__train_loss,LeNet_0.2__train_acc
3.396588486140725,0.6418393368041644,0.7481098790322581,3.396588486140725,0.6283648986649769,0.7516801075268817,3.396588486140725,0.4915657942333529,0.8169102822580645,3.396588486140725,0.7136732285381645,0.7261004704301075,3.396588486140725,0.3824382325814616,0.8576108870967742,3.396588486140725,0.5812738928743588,0.7854502688172043,3.396588486140725,1.2793080223503934,0.5447748655913979,3.396588486140725,0.4754908821916067,0.8293010752688172,3.396588486140725,0.7265654597231137,0.7210601478494624
3.594882729211087,0.6344331045731849,0.7504760304659498,3.594882729211087,0.6233281557277967,0.7543402777777778,3.594882729211087,0.485306257735871,0.8195564516129032,3.594882729211087,0.7052647514155261,0.7297267025089605,3.594882729211087,0.3762954829200621,0.8592069892473119,3.594882729211087,0.5775274105610386,0.7867383512544803,3.594882729211087,1.245650527725083,0.5548275089605734,3.594882729211087,0.4734845713688908,0.8314292114695341,3.594882729211087,0.7210646113614455,0.7212141577060932
3.79317697228145,0.623761115215158,0.7560903897849462,3.79317697228145,0.6149779568596553,0.7591775873655914,3.79317697228145,0.4809957445468953,0.8209005376344086,3.79317697228145,0.6985334774819754,0.7325478830645161,3.79317697228145,0.3709321378940536,0.8621471774193549,3.79317697228145,0.5731402436892191,0.7895875336021505,3.79317697228145,1.215478248814101,0.5610929099462365,3.79317697228145,0.4678487747266728,0.8330813172043011,3.79317697228145,0.7148681880645854,0.7225302419354839
3.9914712153518126,0.6129499777670829,0.7606014784946237,3.9914712153518126,0.605107356015072,0.7628024193548387,3.9914712153518126,0.4761211945164588,0.8236055107526882,3.9914712153518126,0.693774918586977,0.7342909946236559,3.9914712153518126,0.3651814598550079,0.8644993279569892,3.9914712153518126,0.5719413838078898,0.790994623655914,3.9914712153518126,1.189651087663507,0.5665154569892473,3.9914712153518126,0.4670974410990233,0.8334845430107527,3.9914712153518126,0.7075225758296187,0.7252352150537634
4.0,0.6125398398717244,0.7606833333333334,4.0,0.6052529306093851,0.7628333333333334,4.0,0.4759730001608531,0.82365,4.0,0.6940259530067444,0.7342666666666666,4.0,0.3654243422031402,0.8643666666666666,4.0,0.5719662506421407,0.7909833333333334,4.0,1.1887915441830954,0.5668333333333333,4.0,0.4669065546671549,0.8336833333333333,4.0,0.7074135132789612,0.7251333333333333
4.198294243070363,0.5726580741584942,0.7782258064516129,4.198294243070363,0.5454411125311287,0.792002688172043,4.198294243070363,0.4476622846177829,0.8360215053763441,4.198294243070363,0.6559069534783722,0.7473958333333334,4.198294243070363,0.3393307518894954,0.8728998655913979,4.198294243070363,0.5513144439907485,0.800823252688172,4.198294243070363,1.0405524289736183,0.6063508064516129,4.198294243070363,0.4597121191922054,0.8394657258064516,4.198294243070363,0.6718361983376164,0.7378192204301075
4.396588486140725,0.5590385695298513,0.7841061827956989,4.396588486140725,0.5471867419058277,0.7892305107526881,4.396588486140725,0.4435804120955928,0.836861559139785,4.396588486140725,0.6543875121942131,0.7497059811827957,4.396588486140725,0.3445266773623804,0.8714297715053764,4.396588486140725,0.540322805284172,0.8022513440860215,4.396588486140725,1.0224925129003422,0.6121891801075269,4.396588486140725,0.4508036190784105,0.840767809139785,4.396588486140725,0.6654706390634659,0.7399613575268817
4.594882729211087,0.5499639301744413,0.7878864247311828,4.594882729211087,0.54275876454555,0.7911626344086021,4.594882729211087,0.43703408095999,0.8398577508960573,4.594882729211087,0.6489689272150772,0.7524361559139785,4.594882729211087,0.3444576793780891,0.8711917562724014,4.594882729211087,0.5369000762807853,0.8048555107526881,4.594882729211087,1.0067954796189476,0.6195396505376344,4.594882729211087,0.4457558903001969,0.8422379032258065,4.594882729211087,0.6591174159212352,0.7428035394265233
4.79317697228145,0.5423869755800053,0.790007560483871,4.79317697228145,0.5360445288881179,0.7935357862903226,4.79317697228145,0.4319307904249878,0.8421328965053764,4.79317697228145,0.6444823525605663,0.7547883064516129,4.79317697228145,0.342966428527268,0.8717237903225806,4.79317697228145,0.5368557890416473,0.8059685819892473,4.79317697228145,0.997032753722642,0.6228998655913979,4.79317697228145,0.4450750358963525,0.8421118951612904,4.79317697228145,0.654176742960048,0.7446026545698925
4.991471215351813,0.5339914841677553,0.7941364247311828,4.991471215351813,0.5362623985736601,0.7934811827956989,4.991471215351813,0.4292301408065263,0.8428595430107527,4.991471215351813,0.6411351926224206,0.7556787634408603,4.991471215351813,0.3383267488210432,0.8733198924731183,4.991471215351813,0.5329518019512135,0.8079637096774194,4.991471215351813,0.9874012170299408,0.6279233870967742,4.991471215351813,0.4407879414737865,0.842825940860215,4.991471215351813,0.6506577380241886,0.7455645161290323
5.0,0.533750517209371,0.7941166666666667,5.0,0.5366074601491292,0.7934166666666667,5.0,0.4290931852340698,0.8429166666666666,5.0,0.6402607702573141,0.7560166666666667,5.0,0.3381489096800486,0.8733833333333333,5.0,0.5326994091033935,0.8080666666666667,5.0,0.9870405427296955,0.6279333333333333,5.0,0.4407122385025024,0.8429,5.0,0.6507034137407939,0.7455666666666667
5.198294243070363,0.4927036018781764,0.8122479838709677,5.198294243070363,0.5034866784849474,0.8052755376344086,5.198294243070363,0.4118375717311777,0.8502184139784946,5.198294243070363,0.6176322554388354,0.7627688172043011,5.198294243070363,0.3197291176165304,0.8815524193548387,5.198294243070363,0.5091109871864319,0.819304435483871,5.198294243070363,0.9081893960634868,0.658182123655914,5.198294243070363,0.427390139750255,0.8491263440860215,5.198294243070363,0.614527601388193,0.7579805107526881
5.396588486140725,0.4917036578539879,0.812457997311828,5.396588486140725,0.5038040624831313,0.808551747311828,5.396588486140725,0.4074221692418539,0.852528561827957,5.396588486140725,0.6164725363575002,0.7652049731182796,5.396588486140725,0.3221586003739347,0.8792422715053764,5.396588486140725,0.5064145937081306,0.8205645161290323,5.396588486140725,0.9111833857592716,0.6598622311827957,5.396588486140725,0.4313112725653956,0.8483282930107527,5.396588486140725,0.6229517323675976,0.757854502688172
5.594882729211087,0.4918539750533292,0.8134520609318996,5.594882729211087,0.5008428000634716,0.8089997759856631,5.594882729211087,0.4036812283445857,0.8542786738351255,5.594882729211087,0.6096824804941813,0.7675851254480287,5.594882729211087,0.3196437375680093,0.8804883512544803,5.594882729211087,0.5092945497309436,0.819304435483871,5.594882729211087,0.9002965866023922,0.6642585125448028,5.594882729211087,0.4282784888714445,0.8487903225806451,5.594882729211087,0.6162963595014319,0.7601646505376344
5.79317697228145,0.4876094395595212,0.8156502016129032,5.79317697228145,0.4911615798870722,0.813466061827957,5.79317697228145,0.4016144703472814,0.8551117271505376,5.79317697228145,0.6052878220235148,0.770476310483871,5.79317697228145,0.3168600237057093,0.8820144489247311,5.79317697228145,0.5085494586376733,0.8201024865591398,5.79317697228145,0.8908035050156295,0.6688088037634409,5.79317697228145,0.4258223731591496,0.8503234206989247,5.79317697228145,0.6152823952737675,0.7610257056451613
5.991471215351813,0.4831341451214206,0.8165826612903225,5.991471215351813,0.4907535568360359,0.8139784946236559,5.991471215351813,0.3993706804770295,0.8553931451612903,5.991471215351813,0.6014535111124798,0.7713037634408603,5.991471215351813,0.3145707068424071,0.8834341397849462,5.991471215351813,0.506276265972404,0.8208165322580645,5.991471215351813,0.8816580250699033,0.6711525537634409,5.991471215351813,0.4237188728265865,0.8514784946236559,5.991471215351813,0.614627266635177,0.7609879032258065
6.0,0.4826337355613708,0.8167833333333333,6.0,0.4911257915178935,0.81375,6.0,0.3985262839317322,0.8556666666666667,6.0,0.6013819774309794,0.7712833333333333,6.0,0.3146997332255045,0.8835333333333333,6.0,0.5059750177542368,0.8209,6.0,0.8814558349927266,0.6714166666666667,6.0,0.4236031431357066,0.8513666666666667,6.0,0.6151605717976888,0.7607
6.198294243070363,0.4570630920189683,0.8311491935483871,6.198294243070363,0.4588661341256992,0.8253528225806451,6.198294243070363,0.3884290152339525,0.860383064516129,6.198294243070363,0.5849338423821234,0.7813340053763441,6.198294243070363,0.2932294398866674,0.892557123655914,6.198294243070363,0.4911449673355266,0.8255208333333334,6.198294243070363,0.8422595204845551,0.6886760752688172,6.198294243070363,0.4195310036020894,0.8497143817204301,6.198294243070363,0.5858619690582316,0.7751176075268817
6.396588486140725,0.4528647840663951,0.8308971774193549,6.396588486140725,0.4587635410729275,0.8279149865591398,6.396588486140725,0.3875052959367793,0.8606350806451613,6.396588486140725,0.5804323488345711,0.7805359543010753,6.396588486140725,0.2957325089041904,0.8909610215053764,6.396588486140725,0.492086616895532,0.8241347446236559,6.396588486140725,0.8322299363151673,0.692330309139785,6.396588486140725,0.4144575223326683,0.853494623655914,6.396588486140725,0.582707600407703,0.7732274865591398
6.594882729211087,0.4538315680932828,0.829413082437276,6.594882729211087,0.4527356901262823,0.8299171146953405,6.594882729211087,0.3842951983320243,0.861027105734767,6.594882729211087,0.5753413577660865,0.7818100358422939,6.594882729211087,0.2955979304822115,0.8908210125448028,6.594882729211087,0.4908139434339325,0.824456765232975,6.594882729211087,0.8327454089263862,0.6927083333333334,6.594882729211087,0.4137171311938207,0.8540546594982079,6.594882729211087,0.5864241979882708,0.7726254480286738
6.79317697228145,0.4520930785645721,0.8306451612903226,6.79317697228145,0.4537054002285003,0.830120127688172,6.79317697228145,0.3804258345676365,0.862336189516129,6.79317697228145,0.5742546416098072,0.7816070228494624,6.79317697228145,0.2943122765069367,0.8911920362903226,6.79317697228145,0.4848248084546417,0.828125,6.79317697228145,0.826644036077684,0.694367439516129,6.79317697228145,0.409592762108772,0.8556997647849462,6.79317697228145,0.5847420102806502,0.7729754704301075
6.991471215351813,0.4522584264637321,0.831334005376344,6.991471215351813,0.4513845682144165,0.8305779569892473,6.991471215351813,0.3769888331813197,0.8632728494623656,6.991471215351813,0.5722071974508224,0.7826780913978495,6.991471215351813,0.2943321792028283,0.891364247311828,6.991471215351813,0.4847314763453699,0.8288978494623656,6.991471215351813,0.8195924010328067,0.6967909946236559,6.991471215351813,0.4091092321821438,0.855796370967742,6.991471215351813,0.5798718248644182,0.7755544354838709
7.0,0.4526014177481333,0.83135,7.0,0.4516728583335876,0.8303833333333334,7.0,0.3767040268421173,0.8633333333333333,7.0,0.5724876094500224,0.7826333333333333,7.0,0.2944402863979339,0.8912,7.0,0.4841138995329539,0.8292166666666667,7.0,0.8192166028658548,0.6966666666666667,7.0,0.4093666460990905,0.8556166666666667,7.0,0.5799374661286671,0.7755166666666666
7.198294243070363,0.437989963639167,0.836945564516129,7.198294243070363,0.4383309903324291,0.8331653225806451,7.198294243070363,0.3658166269781769,0.8667674731182796,7.198294243070363,0.5563032024650163,0.7906586021505376,7.198294243070363,0.2901290244953606,0.892557123655914,7.198294243070363,0.4748780038408053,0.8337533602150538,7.198294243070363,0.7894079576256454,0.706989247311828,7.198294243070363,0.3873613800412865,0.8589549731182796,7.198294243070363,0.5716638020289841,0.784190188172043
7.396588486140725,0.4315392437481111,0.8383316532258065,7.396588486140725,0.438435751023472,0.8344254032258065,7.396588486140725,0.3616302087903023,0.8673135080645161,7.396588486140725,0.5519296419556423,0.7927167338709677,7.396588486140725,0.2892726221552459,0.8910870295698925,7.396588486140725,0.4767266883645006,0.8343834005376344,7.396588486140725,0.7857781812067954,0.7092993951612904,7.396588486140725,0.3931098267115572,0.8581569220430108,7.396588486140725,0.5698404986691731,0.7819640456989247
7.594882729211087,0.4332417043520131,0.8382056451612904,7.594882729211087,0.4313530731265262,0.8387936827956989,7.594882729211087,0.3569831395234685,0.8694276433691757,7.594882729211087,0.5482386995814608,0.7924507168458781,7.594882729211087,0.2858797228998608,0.8933131720430108,7.594882729211087,0.4697578382748429,0.8370575716845878,7.594882729211087,0.780709227567078,0.7113295250896058,7.594882729211087,0.3884024304407899,0.8609991039426523,7.594882729211087,0.5613689580698594,0.7846102150537635
7.79317697228145,0.4307465833681886,0.8384366599462365,7.79317697228145,0.430567131848425,0.838835685483871,7.79317697228145,0.3602456415612851,0.868216565860215,7.79317697228145,0.5464396560865064,0.7931577620967742,7.79317697228145,0.2831559437978011,0.8945942540322581,7.79317697228145,0.465155033655064,0.8379956317204301,7.79317697228145,0.7758503415251291,0.7123025873655914,7.79317697228145,0.392284220945771,0.8596480174731183,7.79317697228145,0.5596662750167232,0.784232190860215
7.991471215351813,0.4261067254568941,0.8406418010752689,7.991471215351813,0.4291017889015136,0.8396505376344086,7.991471215351813,0.3582044902988659,0.8689684139784947,7.991471215351813,0.5462554371485147,0.79375,7.991471215351813,0.2846945358219967,0.8942204301075268,7.991471215351813,0.4654674524902015,0.8370463709677419,7.991471215351813,0.7698861610504889,0.714432123655914,7.991471215351813,0.3923611530373173,0.859559811827957,7.991471215351813,0.5560759718059212,0.7857862903225806
8.0,0.4266084004402161,0.8404333333333334,8.0,0.428754687166214,0.8398166666666667,8.0,0.3581037693341573,0.8690333333333333,8.0,0.5458700331687927,0.7940333333333334,8.0,0.2848903640111287,0.8940833333333333,8.0,0.4652546675999959,0.83715,8.0,0.7696412749290467,0.7144666666666667,8.0,0.3925653597831726,0.8595166666666667,8.0,0.5559605180104573,0.7860166666666667
8.198294243070363,0.4128937170069705,0.8457661290322581,8.198294243070363,0.4108923625561498,0.847698252688172,8.198294243070363,0.3519821450594932,0.8699596774193549,8.198294243070363,0.5242132406721833,0.8005712365591398,8.198294243070363,0.2649902818343972,0.9027217741935484,8.198294243070363,0.4472583606038042,0.8384576612903226,8.198294243070363,0.7442656293992074,0.7200100806451613,8.198294243070363,0.3699440255921374,0.8680275537634409,8.198294243070363,0.5358242354085369,0.7951948924731183
8.396588486140725,0.411820093470235,0.8461021505376344,8.396588486140725,0.4161133974470118,0.8455561155913979,8.396588486140725,0.3405163903390207,0.8757560483870968,8.396588486140725,0.5308934770604615,0.798849126344086,8.396588486140725,0.2664334264493758,0.9018817204301076,8.396588486140725,0.4449661572774251,0.8413558467741935,8.396588486140725,0.7334295591359498,0.7263104838709677,8.396588486140725,0.3837517866844772,0.8637012768817204,8.396588486140725,0.5394067097735661,0.7953629032258065
8.594882729211088,0.4117944177547236,0.8461301523297491,8.594882729211088,0.414758658056618,0.8462421594982079,8.594882729211088,0.3424655332039761,0.875644041218638,8.594882729211088,0.5336849208801023,0.7991151433691757,8.594882729211088,0.2709707314395562,0.8995295698924731,8.594882729211088,0.4427868847778621,0.844030017921147,8.594882729211088,0.7331554849087978,0.724630376344086,8.594882729211088,0.3804522633659369,0.8655073924731183,8.594882729211088,0.5327331081940709,0.7970430107526881
8.79317697228145,0.4089025827024573,0.8464381720430108,8.79317697228145,0.413453423207806,0.8454301075268817,8.79317697228145,0.341877401756343,0.8755880376344086,8.79317697228145,0.5302681172246574,0.800802251344086,8.79317697228145,0.2716712920415786,0.8980174731182796,8.79317697228145,0.4428349655642304,0.8441490255376344,8.79317697228145,0.7279692327463498,0.7261424731182796,8.79317697228145,0.379412947563074,0.8656544018817204,8.79317697228145,0.52986516122536,0.7986811155913979
8.991471215351812,0.4058351788789995,0.8474126344086022,8.991471215351812,0.4100748758162221,0.8469758064516129,8.991471215351812,0.3427964521992591,0.8751680107526881,8.991471215351812,0.5283210348057491,0.800739247311828,8.991471215351812,0.2705138205200113,0.898252688172043,8.991471215351812,0.4461087469131716,0.8428595430107527,8.991471215351812,0.7240138026975816,0.728763440860215,8.991471215351812,0.3791439557267773,0.8656754032258065,8.991471215351812,0.5273572632702448,0.7995127688172043
9.0,0.4057359985669453,0.8476333333333333,9.0,0.4099089110533396,0.84705,9.0,0.3423168244520823,0.8753666666666666,9.0,0.52781180990537,0.8008833333333333,9.0,0.2699418289661408,0.8985666666666666,9.0,0.4459414574464162,0.8429333333333333,9.0,0.7240153583844503,0.72865,9.0,0.3789579868634541,0.8657,9.0,0.527017142868042,0.7996333333333333
9.198294243070364,0.4024117183621212,0.8462701612903226,9.198294243070364,0.4053599195134255,0.848622311827957,9.198294243070364,0.3331846287173609,0.8792002688172043,9.198294243070364,0.5193141628337162,0.7993111559139785,9.198294243070364,0.2632305657350889,0.904233870967742,9.198294243070364,0.4330727550932156,0.8507224462365591,9.198294243070364,0.7011352405753187,0.7318548387096774,9.198294243070364,0.3641857315776168,0.8722278225806451,9.198294243070364,0.5137848773951171,0.8044354838709677
9.396588486140724,0.3991999611739189,0.848622311827957,9.396588486140724,0.4020512725717278,0.8492103494623656,9.396588486140724,0.3254837058885123,0.880838373655914,9.396588486140724,0.5197349084961799,0.8025873655913979,9.396588486140724,0.2595755278423268,0.9029737903225806,9.396588486140724,0.4293630036615556,0.848622311827957,9.396588486140724,0.6954186824701165,0.7361811155913979,9.396588486140724,0.3694474118691618,0.8688256048387096,9.396588486140724,0.5146311318041176,0.8027973790322581
9.594882729211088,0.3964384845508042,0.8495183691756273,9.594882729211088,0.3989618417930432,0.8507224462365591,9.594882729211088,0.3285205935705519,0.8799003136200717,9.594882729211088,0.5165029887016529,0.8040154569892473,9.594882729211088,0.2584017412369824,0.9035338261648744,9.594882729211088,0.4319812099993442,0.8475302419354839,9.594882729211088,0.6954804120525238,0.7341789874551972,9.594882729211088,0.3703845011931593,0.8687556003584229,9.594882729211088,0.5135793802345098,0.8041834677419355
9.79317697228145,0.393489897651698,0.8510794690860215,9.79317697228145,0.3957568014901812,0.8520665322580645,9.79317697228145,0.3277937987799285,0.8801873319892473,9.79317697228145,0.5155349567692767,0.8052125336021505,9.79317697228145,0.26005943748419,0.9027637768817204,9.79317697228145,0.4303595320351662,0.848622311827957,9.79317697228145,0.6904269871852731,0.7354460685483871,9.79317697228145,0.3692557252542947,0.8686365927419355,9.79317697228145,0.5105782745666402,0.8059055779569892
